24,0.9332198926845775,0.9272410626493666,0.9237761887727598
98,0.9754082456092262,0.9772826494895035,0.9738917318397295
121,0.974719264672539,0.959214894321371,0.9742964279004938
197,0.9764943927588023,0.9725576773392663,0.9750678436257411
231,0.9781195020146612,0.9801722391299096,0.9803803653682683
250,0.9442595842193636,0.9467134435916471,0.950996935477236
262,0.9776777435418054,0.9724220853291524,0.9734291149020518
292,0.9741877656405188,0.9750245282244097,0.9651869924324346
302,0.9755977847694801,0.9731949409887313,0.9726698141956319
333,0.9537994879206979,0.9711923007336465,0.9659724884306704
345,0.8682027150171221,0.8654049346103942,0.8460016246531765
374,0.9449669850979195,0.9494445760361266,0.9444522362962374
386,0.9509894354890306,0.9496685931191183,0.9497355411162902
390,0.9322824331402899,0.9415232291658848,0.938238640395256
452,0.9795771508661268,0.9779798966129336,0.9817357764122213
461,0.9493356972060603,0.956281667428034,0.961498353352736
499,0.9711507019401413,0.9726601250686421,0.9667159759089203
500,0.9746427448047027,0.963621678472411,0.972841704836594
555,0.964269000352207,0.9654259947925999,0.9495386600561859
569,0.9713087451828544,0.9709521943321199,0.9755908579581847
583,0.9244114106503323,0.9186828539531711,0.9250859797890636
668,0.9720538838567523,0.9693893672970078,0.96739460376631
739,0.9744809393991084,0.9773342924360492,0.9767571288661775
804,0.95575343900966,0.9476576932340398,0.957744249271741
829,0.9472815968356543,0.9545342365237425,0.9467599487861234
842,0.9760543645698739,0.976292679822253,0.9770626647109678
847,0.939556387379512,0.9149341464093669,0.9251326596777406
853,0.9647067190519151,0.9651578912543545,0.9630317733849513
916,0.9640731871704631,0.9613120540974271,0.9715224908987472
946,0.976122758113112,0.9753557888915411,0.9769032490072058
997,0.9758089688032552,0.967227523881772,0.97247895765866
1002,0.9696626246831944,0.9705069885746845,0.966767535683182
1005,0.9617274071011991,0.9645333476556563,0.957842455028223
1019,0.9452555073186014,0.9617263574656553,0.966412111479404
1079,0.9723364831642907,0.9752434466528889,0.9778368500338097
1086,0.9041264454427529,0.8900754384692291,0.9008061299651926
1153,0.9731467189403564,0.9742604238473307,0.9751563037058953
1264,0.9709652881190723,0.9734780618221052,0.9683293009526492
1316,0.957787570375134,0.9605440625321797,0.9638150676229325
1378,0.9590429921825816,0.9629981682867664,0.9648475337336742
1424,0.9767879021202233,0.974121461651601,0.9655816076659859
1493,0.9737409966476024,0.9737026552260706,0.9746347863208993
1556,0.9735808979638539,0.9739614486473632,0.9707410227801475
1591,0.9429405908191337,0.9287549872598804,0.9170329963514812
1623,0.977219377477929,0.9788029130354877,0.9763217684600514
1643,0.9563058480343443,0.9665421530987769,0.9657567586100899
1646,0.965997831528164,0.9601265767712873,0.9712526868492969
1675,0.9754998850840925,0.9750819066045417,0.9775169223875021
1728,0.9584770462401018,0.9699849563491466,0.9659224295864663
1734,0.9805586003135409,0.978315262403805,0.9766427634902223
1804,0.9634858121469018,0.9608317703571351,0.9677590453100731
1807,0.9677359816079898,0.9691739459489004,0.9789179231926766
1818,0.9814030997779087,0.9882664287109951,0.9858001070320006
1831,0.9479644694104574,0.9456190782769354,0.9635033388888234
1901,0.9890161240032062,0.9906840022364549,0.9895519287998998
1983,0.9434524069912159,0.9516189470114914,0.9529399434185919
1985,0.9414697210957526,0.9333248001737097,0.9413329829491834
2013,0.9516805784014981,0.9403552024701293,0.96201952640554
2051,0.964405792591992,0.969421166379107,0.9615503903654498
2054,0.9856527755722707,0.9845332921071744,0.9839368660888752
2099,0.9548121035773925,0.9523455301234608,0.9594873200596918
2127,0.9547173715410397,0.9526845344496381,0.9554056114771514
2161,0.9799254635404117,0.9778525085388208,0.9737831974418517
2174,0.9561328663574716,0.955385445023144,0.9623604968591615
2184,0.9395279008088563,0.9345101441909693,0.9354745576958912
2204,0.9630836198680207,0.9597015820858612,0.9644551844057037
2219,0.9518113481953041,0.9592735822709589,0.9556652454091202
2227,0.9675876916405723,0.9695426716474393,0.9681495040662309
2237,0.974885575538821,0.9743090562077659,0.9752877855507331
2257,0.9832787356888646,0.9800078229809672,0.9776602822854746
2268,0.9726423800964342,0.9754460127579418,0.9760955299588061
2282,0.9743699645149999,0.9715495662002575,0.9676420292238599
2315,0.9682181828768066,0.9669439705856268,0.9727138490279323
2355,0.9681687807233431,0.9760364063408875,0.9657220084200112
2481,0.9742725262740186,0.9709830827040132,0.9690881613525283
2486,0.9435563692655339,0.957920865708561,0.9430565726439841
2617,0.9457417142914712,0.9366660196745893,0.9406727827610003
2624,0.863660675622247,0.8365095272086337,0.8678351001250475
2627,0.9767888242917084,0.9693832463400167,0.9694330828390646
2628,0.9566960593784185,0.947247631430387,0.9572897400864087
2657,0.8960598506833867,0.9079992162647539,0.8886779729537428
2666,0.9727104698264326,0.9758072723093181,0.975094757820825
2671,0.9816575127891785,0.978698679405894,0.9714260625825487
2684,0.9780625641909182,0.9736577030684134,0.9735040109693818
2707,0.9676127686156335,0.9612768233492398,0.9631354308210742
2850,0.9737622515546752,0.9746549900329101,0.9725891983734025
2859,0.9433440227992026,0.9451578861837977,0.9619515470664826
2903,0.9723602576252734,0.9746635206565848,0.976992538559065
2964,0.976728061315587,0.9819701117668043,0.9832237027986314
2978,0.9628914700618328,0.9619958004342293,0.9717822786312893
3001,0.9682493177439417,0.9734145435648429,0.9625799354764153
3011,0.977007221383162,0.9789999386815604,0.9803789020826069
3015,0.9734548031380105,0.977301469183747,0.9742126499839332
3061,0.9476550054330375,0.9485529826950632,0.9534303240551664
3089,0.9684304094060694,0.9627945083382357,0.9615674747824624
3107,0.9217657934247806,0.9031993294399857,0.930741781798961
3108,0.9634902102479348,0.964717592124715,0.9700622717548143
3164,0.9521894377097315,0.944408138516747,0.9548167410560721
3185,0.9825792897737119,0.9830923237765102,0.9825351588667639
3214,0.9603563135747979,0.9611646599376636,0.9599360010835839
3315,0.9729042620624498,0.9744782110936618,0.9715856581955483
3360,0.9423153330362808,0.950849408953235,0.9563471029048614
3384,0.9701455964403806,0.9675124427215803,0.9666892802317363
3464,0.9512825409791568,0.9624526839778224,0.9520590543224591
3467,0.9318315978177025,0.9500566949317326,0.9200983616174269
3472,0.9676858012074926,0.9714349685235254,0.9686910330130712
3557,0.9590973331663297,0.9619748964031707,0.9621003031444423
3572,0.967479423763389,0.969015364483048,0.9641562005977984
3574,0.9488161493371814,0.9475262118357269,0.9503710551539851
3585,0.9646981455532938,0.9576016771309255,0.9726769947248639
3631,0.9677525500138456,0.9739839319932292,0.9672760727728814
3691,0.9754648653524784,0.9771522901164094,0.9755626236938967
3719,0.9675298389762037,0.9668560887735064,0.9681186720809764
3752,0.9712166391037929,0.9727812379070916,0.9793902856043014
3779,0.963541788341948,0.9720342054166211,0.9723553224873097
3794,0.9802547991322119,0.982041830378985,0.9847979439190375
3799,0.9170893954324083,0.9203527706465918,0.9287873264656521
3931,0.969535726497077,0.9715114402115493,0.9644978137315439
3979,0.9408420736606248,0.9288317658530992,0.9436214078872813
4014,0.9407838361334278,0.9633672685686375,0.9392714503384262
4083,0.9701796415286698,0.9726837927137841,0.9662460959460036
4092,0.9107523324678607,0.8863118755544431,0.9212695515521956
4109,0.9588410580539607,0.9639291890637729,0.9608217796964318
4118,0.9753629911442216,0.9795853163327508,0.9811807427706819
4124,0.961061981074872,0.9706091981247602,0.9625279671138632
4155,0.9775507430465209,0.9739020166429682,0.9739044724642583
4285,0.978717715738277,0.9811133349292206,0.977372408234401
4378,0.9524934125084271,0.9522311649809111,0.9546999394824667
4442,0.9525433905932674,0.9431725525189247,0.9582714829885931
4444,0.9664381597823967,0.9690922915093865,0.9654154617566868
4452,0.9720496515982805,0.9797211280285635,0.9708243218715668
4484,0.9467749596742252,0.9463600878384706,0.9509377572009786
4617,0.9574018204404227,0.9621812373031915,0.9542516043114079
4635,0.9645086671065713,0.963105195773786,0.9641820232259238
4650,0.9597396868587658,0.9622129260767852,0.965064637136823
4658,0.9571483331565598,0.9514845217046729,0.9622979430711375
4665,0.9669067697538272,0.9730885863281756,0.9655913142281811
4677,0.9280201838964225,0.9236966005476512,0.9251766395366198
4687,0.9686094111485206,0.9722422428778902,0.9802711552112697
4698,0.9639086888592503,0.9682251560575426,0.9684190112375812
4733,0.9648516035697756,0.9638129450615073,0.9636499223004441
4782,0.9756156819280829,0.9773509029004412,0.9695783909342389
4808,0.9537051501228161,0.9507276266060005,0.9549344601878871
4825,0.9735697347165205,0.9687085280995036,0.9691807290227524
4830,0.948915062533034,0.9411955479810326,0.9425926757685469
4852,0.9522640275090747,0.953806555075105,0.9535351391964616
4864,0.963318168832285,0.9632148927592475,0.9705809871612109
4894,0.9167940253182341,0.9034586856012408,0.933082568209274
4902,0.9714526652255661,0.9666744140011682,0.9670392465101787
4922,0.947822114180429,0.9550503251825933,0.9650120434219135
4955,0.9788334825036562,0.9800286112984832,0.9797386457129024
4976,0.973865417302411,0.9786731740865887,0.9731530130796026
5088,0.9434823510227387,0.9477086393158909,0.9447168585799414
5105,0.9549183233533752,0.9579860141832496,0.9517051823874785
5110,0.9700609611800226,0.9706341262524294,0.9718593071931058
5150,0.9824019857829441,0.9854924374934985,0.9851144511165646
5217,0.9587765864285033,0.963198512580678,0.9662485317674772
5242,0.962559790829008,0.9656160663009155,0.9640918771820304
5258,0.9785647591673343,0.9771381951691122,0.9755245353878917
5270,0.9853850536436636,0.9835617209767018,0.9833983458696456
5291,0.9772057261689765,0.9844403836970846,0.9824928985784973
5292,0.9748126992459457,0.9811064662646777,0.9783184057994083
5331,0.9655382172654886,0.9654488859475855,0.9572967545084017
5375,0.9751779474703194,0.9640145291228461,0.9551098975649311
5421,0.9788062001443277,0.9756726345735144,0.9706640127225244
5456,0.9796202191424774,0.9743889867410531,0.9717426987063557
5458,0.9360979374326951,0.921208280319174,0.9505358005880145
5486,0.9503832987548154,0.955046366525491,0.9476359692295508
5495,0.9824836358671901,0.9790125811437199,0.9811994955724687
5497,0.9788945538660848,0.9758989448671086,0.9794885231505921
5499,0.9605098751748735,0.9559825939236174,0.9562795792606348
5572,0.9936956273857862,0.9944955304121709,0.9929211705446582
5615,0.9526892176922673,0.9557971381300601,0.9539470278419472
5657,0.9608724271857686,0.9627663134222484,0.9729860507950014
