20352,0.9704387262448196,0.968349646446769,0.9720586075849654
21120,0.9736942883004616,0.9718550945451891,0.9720586075849654
22656,0.9734207305931962,0.9773870708151223,0.97445788279886
23424,0.9717103209470854,0.9734574770457468,0.9716390448525211
20097,0.9630953691400708,0.9622293353931085,0.9596208282317622
21633,0.9932746525171797,0.9774449368366106,0.9818100000000001
23169,0.9780669566922023,0.9774449368366106,0.9773680601900827
25473,0.9756779008740086,0.9791221792028567,0.9787943021995613
21378,0.9791139398476274,0.9791221792028567,0.9797318249962174
23682,0.9787769672271768,0.9791594910892799,0.99325
25218,0.9794571773463091,0.9795915676636737,0.9797318249962174
20355,0.9796933651594111,0.9795915676636737,0.9797318249962174
21123,0.9786872104122507,0.9791221792028567,0.9787943021995613
21891,0.9697199052484565,0.9710520743368699,0.9697321577306678
22659,0.9753628996021065,0.9774449368366106,0.9722537959915152
23427,0.9760440575954702,0.9791221792028567,0.9787943021995613
24963,0.9708344260065891,0.9748851134045131,0.9684088520532228
20100,0.9702382680403214,0.9799233690158954,0.9767130515305931
23172,0.9746518761656316,0.9751889309291422,0.9735303499941582
24708,0.9676996172406005,0.966036688511503,0.9633974299444453
25476,0.9693396735336164,0.9673516310183755,0.9686422163245816
20613,0.9787005469346906,0.9791221792028567,0.9787943021995613
21381,0.978641728344716,0.9791221792028567,0.9797318249962174
23685,0.9720017225917801,0.9687554343975284,0.9659068038892128
24453,0.9699775173335015,0.9695291156293306,0.9723252322991082
25221,0.968477572590023,0.967952889782347,0.968449404954703
20358,0.9711430713584327,0.9734574770457468,0.9716390448525211
21126,0.9694269725368941,0.968349646446769,0.9772994702589891
21894,0.9757185679325989,0.9791594910892799,0.9736465268590867
23430,0.979608132019262,0.9795915676636737,0.9797318249962174
24966,0.9729942575409142,0.966036688511503,0.9720586075849654
20103,0.968984863803847,0.9661862449515276,0.9716390448525211
20871,0.9673975245974029,0.966036688511503,0.963659246369512
22407,0.9787105631391675,0.9791221792028567,0.9787943021995613
23175,0.9686559205759478,0.9720901381977771,0.9697321577306678
